time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-06T14:38:49.400Z,35.7626667,-117.6166667,1.11,2.53,ml,23,60,0.1289,0.21,ci,ci38464511,2019-07-06T14:50:04.720Z,"17km NNE of Ridgecrest, CA",earthquake,0.32,0.77,0.12,26,automatic,ci,ci
2019-07-06T16:02:34.230Z,35.6566667,-117.4806667,9.24,2.53,ml,29,64,0.07161,0.15,ci,ci38465375,2019-07-06T22:15:26.670Z,"14km SSW of Searles Valley, CA",earthquake,0.26,0.62,0.134,25,automatic,ci,ci
2019-07-06T23:45:24.470Z,36.027,-117.798,1.6,2.53,ml,21,78,0.07734,0.22,ci,ci38469311,2019-07-06T23:49:11.273Z,"14km E of Coso Junction, CA",earthquake,0.44,0.76,0.151,25,automatic,ci,ci
2019-07-02T22:12:07.590Z,35.0518333,-118.9376667,8.45,2.52,ml,57,40,0.1157,0.21,ci,ci38441127,2019-07-03T18:53:34.220Z,"12km N of Grapevine, CA",earthquake,0.18,0.59,0.139,26,reviewed,ci,ci
2019-07-04T21:07:08.600Z,35.5995,-117.5978333,4.74,2.52,ml,29,41,0.1113,0.18,ci,ci38444559,2019-07-05T03:34:27.212Z,"7km ESE of Ridgecrest, CA",earthquake,0.26,1,0.241,26,automatic,ci,ci
2019-07-05T00:49:40.920Z,35.7096667,-117.4786667,1.91,2.52,ml,35,64,0.1236,0.17,ci,ci38446175,2019-07-05T18:13:25.820Z,"9km SW of Searles Valley, CA",earthquake,0.19,0.41,0.187,97,reviewed,ci,ci
2019-07-05T03:50:13.940Z,35.7093333,-117.4758333,0.41,2.52,ml,30,64,0.1231,0.18,ci,ci38447407,2019-07-05T04:02:37.399Z,"9km SW of Searles Valley, CA",earthquake,0.28,0.65,0.128,25,automatic,ci,ci
2019-07-05T04:56:05.260Z,35.6596667,-117.5418333,7.89,2.52,ml,28,60,0.09767,0.2,ci,ci38447911,2019-07-05T05:06:54.150Z,"13km ENE of Ridgecrest, CA",earthquake,0.3,1.39,0.183,25,automatic,ci,ci
2019-07-05T11:31:31.390Z,35.758,-117.5821667,7.12,2.52,ml,28,64,0.1518,0.15,ci,ci38450447,2019-07-05T13:44:49.385Z,"16km W of Searles Valley, CA",earthquake,0.27,0.87,0.125,24,automatic,ci,ci
2019-07-06T05:20:05.240Z,37.0541649,-118.5043335,2.25,2.52,md,9,222,0.2457,0.06,nc,nc73208821,2019-07-06T19:55:47.161Z,"23km WSW of Big Pine, CA",earthquake,3.59,7.5,0.55,5,automatic,nc,nc
2019-07-06T07:11:00.610Z,35.8615,-117.6948333,5.69,2.52,ml,14,105,0.07766,0.09,ci,ci38459391,2019-07-06T07:14:48.441Z,"21km ESE of Little Lake, CA",earthquake,0.26,0.79,0.182,26,automatic,ci,ci
2019-07-06T09:46:17.720Z,35.7393333,-117.4785,3.88,2.52,ml,19,82,0.1232,0.22,ci,ci38461119,2019-07-06T09:50:04.899Z,"7km WSW of Searles Valley, CA",earthquake,0.37,1.16,0.14,28,automatic,ci,ci
2019-07-06T11:56:20.120Z,35.9103333,-117.7421667,2.89,2.52,ml,21,51,0.07264,0.18,ci,ci38462703,2019-07-06T12:00:15.270Z,"15km E of Little Lake, CA",earthquake,0.28,0.64,0.147,27,automatic,ci,ci
2019-07-06T12:03:49.780Z,35.7471667,-117.5731667,7.91,2.52,ml,26,57,0.07123,0.21,ci,ci38462823,2019-07-06T12:07:34.911Z,"15km W of Searles Valley, CA",earthquake,0.33,1.06,0.178,25,automatic,ci,ci
2019-07-06T14:44:17.260Z,35.9496667,-117.6913333,1.61,2.52,ml,17,52,0.07406,0.15,ci,ci38464551,2019-07-06T14:48:06.487Z,"19km E of Little Lake, CA",earthquake,0.3,0.46,0.136,25,automatic,ci,ci
2019-07-06T17:54:34.750Z,35.6328333,-117.4713333,8.25,2.52,ml,23,91,0.04683,0.22,ci,ci38466471,2019-07-06T21:22:04.935Z,"16km SSW of Searles Valley, CA",earthquake,0.41,1.04,0.103,25,automatic,ci,ci
2019-07-06T19:03:39.520Z,35.9838333,-117.5001667,-0.06,2.52,ml,14,226,0.09535,0.38,ci,ci38467023,2019-07-06T19:07:43.984Z,"26km NNW of Searles Valley, CA",earthquake,1.73,31.61,0.353,26,automatic,ci,ci
2019-07-06T23:38:06.080Z,35.8748333,-117.7055,5.12,2.52,ml,25,54,0.08186,0.2,ci,ci38469255,2019-07-06T23:48:50.960Z,"19km ESE of Little Lake, CA",earthquake,0.34,1.55,0.188,26,automatic,ci,ci
2019-07-04T22:29:06.560Z,35.7038333,-117.495,9.8,2.51,ml,27,71,0.1201,0.16,ci,ci38445183,2019-07-05T02:39:47.874Z,"11km SW of Searles Valley, CA",earthquake,0.29,0.76,0.149,26,automatic,ci,ci
2019-07-05T17:57:12.530Z,35.7163333,-117.4748333,1.51,2.51,ml,30,63,0.13,0.16,ci,ci38453711,2019-07-05T18:08:26.730Z,"9km SW of Searles Valley, CA",earthquake,0.25,0.55,0.146,25,automatic,ci,ci
2019-07-05T23:01:07.890Z,35.683,-117.5061667,0.73,2.51,ml,22,102,0.1027,0.19,ci,ci38455855,2019-07-06T22:06:30.505Z,"13km SW of Searles Valley, CA",earthquake,0.3,0.57,0.112,26,automatic,ci,ci
2019-07-06T07:39:28.490Z,35.6701667,-117.458,10.12,2.51,ml,18,92,0.08355,0.18,ci,ci38459719,2019-07-06T07:43:21.104Z,"12km SSW of Searles Valley, CA",earthquake,0.36,0.76,0.222,26,automatic,ci,ci
2019-07-06T08:30:20.280Z,35.6931667,-117.4748333,0.36,2.51,ml,12,104,0.1578,0.26,ci,ci38460271,2019-07-06T08:34:23.162Z,"10km SW of Searles Valley, CA",earthquake,0.63,31.61,0.181,26,automatic,ci,ci
2019-07-06T08:58:58.940Z,35.9103333,-117.7301667,2.89,2.51,ml,26,40,0.08102,0.18,ci,ci38460615,2019-07-06T09:09:47.660Z,"16km E of Little Lake, CA",earthquake,0.26,0.74,0.339,23,automatic,ci,ci
2019-07-06T13:25:45.010Z,35.9015,-117.7411667,0.11,2.51,ml,22,48,0.07837,0.29,ci,ci38463711,2019-07-06T19:08:35.729Z,"15km ESE of Little Lake, CA",earthquake,0.45,31.61,0.126,25,automatic,ci,ci
2019-07-06T13:51:20.170Z,35.8691667,-117.708,9.62,2.51,ml,15,59,0.07612,0.1,ci,ci38463983,2019-07-06T13:55:18.214Z,"19km ESE of Little Lake, CA",earthquake,0.26,0.74,0.076,23,automatic,ci,ci
2019-07-06T14:31:20.360Z,35.8055,-117.3788333,0.35,2.51,ml,11,186,0.2228,0.3,ci,ci38464399,2019-07-06T14:35:15.948Z,"5km N of Trona, CA",earthquake,1.46,31.61,0.16,5,automatic,ci,ci
2019-07-06T19:05:48.060Z,35.883,-117.7146667,7.86,2.51,ml,22,53,0.08475,0.21,ci,ci38467047,2019-07-06T19:16:17.310Z,"18km ESE of Little Lake, CA",earthquake,0.38,1.17,0.117,29,automatic,ci,ci
2019-07-06T21:57:18.610Z,35.8801667,-117.6851667,2.91,2.51,ml,21,56,0.08754,0.16,ci,ci38468383,2019-07-06T22:30:35.879Z,"21km ESE of Little Lake, CA",earthquake,0.27,0.6,0.157,25,automatic,ci,ci
2019-07-04T18:35:44.040Z,35.7215,-117.5655,0.16,2.5,ml,17,130,0.1588,0.18,ci,ci38443575,2019-07-04T18:39:39.830Z,"15km NE of Ridgecrest, CA",earthquake,0.43,31.61,0.262,26,automatic,ci,ci
2019-07-04T19:16:06.200Z,35.721,-117.5665,0.12,2.5,ml,26,57,0.1588,0.16,ci,ci38443839,2019-07-05T03:12:12.899Z,"15km NE of Ridgecrest, CA",earthquake,0.25,31.61,0.136,25,automatic,ci,ci
2019-07-04T20:01:32.930Z,35.678,-117.589,7.89,2.5,ml,26,71,0.1376,0.1,ci,ci38444135,2019-07-05T03:33:41.232Z,"10km NE of Ridgecrest, CA",earthquake,0.13,0.69,0.14,73,reviewed,ci,ci
2019-07-04T21:46:34.030Z,35.7011667,-117.4786667,0.93,2.5,ml,21,86,0.1152,0.19,ci,ci38444895,2019-07-04T21:55:11.002Z,"10km SW of Searles Valley, CA",earthquake,0.33,0.82,0.168,29,reviewed,ci,ci
2019-07-05T05:52:38.100Z,35.7028333,-117.4845,0.25,2.5,ml,26,63,0.1175,0.15,ci,ci38448183,2019-07-05T06:03:34.390Z,"10km SW of Searles Valley, CA",earthquake,0.24,31.61,0.144,27,automatic,ci,ci
2019-07-06T09:04:03.090Z,35.7068333,-117.5576667,11.01,2.5,ml,18,73,0.1134,0.22,ci,ci38460687,2019-07-06T20:38:53.366Z,"14km NE of Ridgecrest, CA",earthquake,0.47,0.94,0.149,7,automatic,ci,ci
2019-07-06T09:11:58.680Z,35.9113333,-117.7466667,4.46,2.5,ml,23,48,0.06903,0.22,ci,ci38460783,2019-07-06T09:15:45.723Z,"15km E of Little Lake, CA",earthquake,0.38,0.92,0.19,25,automatic,ci,ci
2019-07-06T14:55:25.690Z,35.8165,-117.6268333,2.12,2.5,ml,23,53,0.1125,0.19,ci,ci38464631,2019-07-06T15:06:25.760Z,"21km WNW of Searles Valley, CA",earthquake,0.26,0.63,0.176,25,automatic,ci,ci
2019-07-06T16:19:18.720Z,35.905,-117.6998333,7.92,2.5,ml,23,52,0.08534,0.15,ci,ci38465519,2019-07-06T16:23:13.429Z,"19km E of Little Lake, CA",earthquake,0.23,0.74,0.127,25,automatic,ci,ci
2019-07-06T20:57:08.560Z,35.8863333,-117.7401667,6.16,2.5,ml,26,50,0.08016,0.18,ci,ci38467927,2019-07-06T21:07:56.040Z,"16km ESE of Little Lake, CA",earthquake,0.27,0.72,0.15,25,automatic,ci,ci
